,Filename,Code,Year,so_chu_de,so_chu_de_phan_biet,so_tu_de,so_tu_de_phan_biet,so_tu_muon,so_tu_muon_phan_biet,so_tu_co_1_nghia,so_tu_co_1_pos,so_tu_co_2_nghia,so_tu_co_2_pos,so_tu_co_3_nghia,so_tu_co_3_pos,so_tu_co_nhieu_pos,so_tu_da_nghia,tong_so_tu_loai_cua_tat_ca_cac_t,tong_tan_suat_chu,tong_tan_suat_chu_phan_biet,tong_tan_suat_tu,tong_tan_suat_tu_phan_biet,tong_thu_hang_chu,tong_thu_hang_chu_phan_biet,tong_thu_hang_tu,tong_thu_hang_tu_phan_biet,so_tu_dia_phuong,so_tu_dia_phuong_phan_biet,so_tu_han_viet,so_tu_han_viet_1_chu,so_tu_han_viet_2_chu,so_tu_han_viet_3_chu,so_tu_han_viet_nhieu_chu,so_tu_han_viet_phan_biet,so_cau,so_cau_duoi_10_tu,so_cau_duoi_13_chu,so_cau_tu_10_tu,so_cau_tu_13_chu,so_chu,so_chu_phan_biet,so_ky_tu,so_tu,so_tu_1_chu,so_tu_2_chu,so_tu_3_chu,so_tu_nhieu_chu,so_tu_phan_biet,CodeYear,dup,FirmName,StockExchange,GroupInd,TotalAssets,Debt,Equity,ProfitBeforeTax,ProfitAfterTax,Profit_Others,Revenue_Gross,Revenue_Net,D,Ind,Ind_Name,Name_Person,Gender,Position,YearBirth,Edu,Nationality,Stock_Num,Manager,Year_StartWork,BoardMember,R,Control,CHAIR,CEO,Duality,CEO1,IndCode,IndName,INDB,BSIZE,FOR_No,FOR,FOR_Ind_No,FOR_Ind,FOR_Org_No,FOR_Org,DOM_Ind_No,DOM_Ind,DOM_Org_No,DOM_Org,GOV
0,AAA_Baocaothuongnien_2018.txt,AAA,2018,43754.0,474.0,15572.0,314.0,16817.0,1198.0,9327.0,15391.0,6835.0,10181.0,3793.0,6187.0,20348.0,24858.0,82591.0,236160.175815868,23375.0525126743,254652.688191282,33212.2158277569,46405380.0,8388422.0,88285285.1881942,13288552.2158277,548.0,54.0,15762.0,3606.0,11936.0,214.0,12156.0,1170.0,7530.0,6081.0,5934.0,1449.0,1596.0,65491.0,3784.0,238023.0,45987.0,27737.0,17311.0,710.0,18250.0,4803.0,AAA2018,0.0,CTCP Nhựa An Phát Xanh,HoSE,Sản xuất các sản phẩm nhựa và cao su,7529166722403,4548916573712,2980250148691,253984323184,212148913561,8299007917,8018827145835,8011572613389,HOSE,512,Sản xuất các sản phẩm nhựa và cao su,Phạm Ánh Dương,1,CTHĐQT,1976,2,1,0,0,2007,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,3,5,17047169,9.957459923942981,0,0,12798124,7.48,0,0,79817140,46.62,0
1,,AAA,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA2019,0.0,CTCP Nhựa An Phát Xanh,HoSE,Sản xuất các sản phẩm nhựa và cao su,7987454158531,4732215965361,3255238193170,597393373124,491028872669,6991821545,9278251727409,9258073280674,HOSE,512,Sản xuất các sản phẩm nhựa và cao su,Phạm Ánh Dương,1,CTHĐQT,1976,2,1,0,0,2007,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,3,5,4289600,2.505607827888948,0,0,0,0,0,0,82305630,48.08,0
2,AAM_Baocaothuongnien_2018.txt,AAM,2018,18356.0,434.0,6911.0,248.0,7196.0,689.0,4019.0,6630.0,3362.0,5422.0,1604.0,2343.0,9652.0,11271.0,40897.0,132688.787723092,20484.0294106968,137695.914629974,25617.2873452129,32244742.0,7318763.0,48431490.9146313,10421072.2873452,370.0,42.0,6627.0,2060.0,4490.0,77.0,4567.0,666.0,3732.0,2999.0,2943.0,733.0,789.0,32180.0,3227.0,127879.0,24099.0,16549.0,7145.0,303.0,7550.0,3665.0,AAM2018,0.0,CTCP Thủy sản MeKong,HoSE,Sản xuất thực phẩm,229959036787,18279981958,211679054829,11911379426,9591230681,1279259885,219916892024,218263890048,HOSE,501,Sản xuất thực phẩm,Lương Hoàng Mãnh,1,CTHĐQT/GĐ,1959,2,1,1879885,1,1997,1,1,0,0,0,1,0,501,Sản xuất thực phẩm,3,5,97631,.98262820107006,0,0,0,0,3518091,35.01000000000001,0,0,0
3,AAM_Baocaothuongnien_2019.txt,AAM,2019,10505.0,205.0,5599.0,148.0,5040.0,265.0,2384.0,5266.0,2114.0,3890.0,2492.0,2994.0,8952.0,9540.0,42637.0,138911.985795555,12992.8512427783,146665.608132104,15298.7121536239,46208527.0,4940750.0,45330903.1081323,5845313.71215362,1001.0,49.0,4020.0,2636.0,1379.0,5.0,1384.0,235.0,3386.0,2670.0,2697.0,716.0,689.0,28795.0,2010.0,99454.0,25682.0,22801.0,2681.0,172.0,2881.0,2256.0,AAM2019,0.0,CTCP Thủy sản MeKong,HoSE,Sản xuất thực phẩm,227507959520,16092542851,211415416669,10265178848,8308840156,3164962244,225542898242,216121936349,HOSE,501,Sản xuất thực phẩm,Lương Hoàng Mãnh,1,CTHĐQT/GĐ,1959,2,1,4879732,1,1997,1,1,0,0,0,1,0,501,Sản xuất thực phẩm,3,5,125254,1.014497249443583,0,0,0,0,4879732,46.69,0,0,0
4,,AAT,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAT2018,0.0,CTCP Tiên Sơn Thanh Hóa ,HoSE,Bán buôn hàng tiêu dùng,593245038424,203497051793,389747986631,29506221751,23989962076,376198717,295584707203,295584707203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,AAT,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAT2019,0.0,CTCP Tiên Sơn Thanh Hóa ,HoSE,Bán buôn hàng tiêu dùng,600879702212,189984624788,410895077424,25932376637,21147090793,2498712563,296395817053,296395817053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AAV_Baocaothuongnien_2018.txt,AAV,2018,9781.0,434.0,3082.0,225.0,3474.0,649.0,2190.0,3117.0,1427.0,2324.0,705.0,1259.0,4303.0,4891.0,16868.0,50125.0450401541,7072.91180441105,54664.101619794,11752.084485685,9283773.0,2183508.0,19493451.6016199,4528554.58448568,83.0,29.0,3321.0,791.0,2446.0,84.0,2530.0,636.0,1630.0,1389.0,1352.0,241.0,278.0,14205.0,1440.0,49571.0,9591.0,5390.0,3878.0,240.0,4201.0,1784.0,AAV2018,0.0,CTCP Việt Tiên Sơn Địa ốc,HNX,Bán buôn hàng tiêu dùng,390152649178,191441882378,198710766800,47400463674,36765880123,-371175818,469405732945,469405732945,HNX,602,Bán buôn hàng tiêu dùng,Nguyễn Thanh Hải,1,CTHĐQT,1960,1,1,3625000,0,2010,1,0,0,0,,0,0,602,Bán buôn hàng tiêu dùng,3,6,0,0,0,0,0,0,4875000,39,0,0,0
7,AAV_Baocaothuongnien_2019.txt,AAV,2019,18117.0,467.0,6568.0,301.0,7371.0,1004.0,4135.0,6529.0,3136.0,5269.0,1959.0,3180.0,10266.0,11266.0,47474.0,169771.012815305,42580.6261692492,177402.025965943,51239.4446775439,49555986.0,16448909.0,62407462.0259651,20517899.4446775,700.0,101.0,6730.0,2552.0,4072.0,106.0,4178.0,934.0,4275.0,3452.0,3473.0,823.0,802.0,37943.0,6373.0,130966.0,29597.0,22116.0,6827.0,492.0,7481.0,7278.0,AAV2019,0.0,CTCP Việt Tiên Sơn Địa ốc,HNX,Bán buôn hàng tiêu dùng,588735324160,215641052169,373094271991,39633079955,30804265918,-668913246,548359366987,547472229156,HNX,602,Bán buôn hàng tiêu dùng,Nguyễn Thanh Hải,1,CTHĐQT,1960,1,1,9243750,0,2010,1,0,0,0,,0,0,602,Bán buôn hàng tiêu dùng,3,6,8583936,26.93,0,0,0,0,12431250,39,0,0,0
8,,ABS,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABS2018,0.0,CTCP Dịch vụ Nông nghiệp Bình Thuận,HoSE,Bán buôn hàng tiêu dùng,580656601836,210288451846,370368149990,37391553520,29574467704,-23790955,472413878399,472413878399,,,,,,,,,,,,,,,,,,,,602,Bán buôn hàng tiêu dùng,,,,,0,0,0,0,5760000,20,6800000,23.61,0
9,,ABS,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABS2019,0.0,CTCP Dịch vụ Nông nghiệp Bình Thuận,HoSE,Bán buôn hàng tiêu dùng,663350291172,259922636372,403427654800,42328556226,33021177534,-825197558,790964126368,790568426368,HOSE,602,Bán buôn hàng tiêu dùng,Trần Văn Mười,1,CTHĐQT,1973,0,1,5760000,0,2006,1,0,0,0,,0,1,602,Bán buôn hàng tiêu dùng,3,5,,,0,0,0,0,5760000,20,6800000,23.61,0
10,,ABT,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABT2018,0.0,CTCP Xuất nhập khẩu Thủy sản Bến Tre,HNX,Sản xuất thực phẩm,535545315630,115867322818,419677992812,73553941023,66728981488,-68542761,397683541802,395938370327,HOSE,501,Sản xuất thực phẩm,Đặng Kiết Tường,1,CTHĐQT/TGĐ,1959,1,1,22040,1,1986,1,1,0,0,0,1,0,501,Sản xuất thực phẩm,3,5,391882,2.7778850909326,0,0,0,0,1239756,10.78,9006029,78.33,0
11,,ABT,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABT2019,0.0,CTCP Xuất nhập khẩu Thủy sản Bến Tre,HNX,Sản xuất thực phẩm,538461616877,125319959302,413141657575,50704721737,48695389251,-4082271629,361150388856,361150388856,HOSE,501,Sản xuất thực phẩm,Đặng Kiết Tường,1,CTHĐQT,1959,1,1,22040,0,1986,1,0,0,0,,0,0,501,Sản xuất thực phẩm,4,5,377036,2.672648101073444,0,0,0,0,1239756,10.78,9006029,78.33,0
12,ACB_Baocaothuongnien_2018.txt,ACB,2018,15823.0,444.0,5363.0,254.0,6054.0,792.0,3494.0,5235.0,2150.0,3634.0,1241.0,2206.0,7351.0,8623.0,29182.0,83538.3281077901,10721.7928630361,88710.0973160474,16674.841840529,15935689.0,3578349.0,30963795.0973163,6485462.34184052,175.0,36.0,5767.0,1196.0,4521.0,50.0,4571.0,773.0,1971.0,1501.0,1413.0,470.0,558.0,23531.0,2016.0,81915.0,15929.0,9005.0,6470.0,247.0,6924.0,2489.0,ACB2018,0.0,,,,,,,,,,,,HOSE,1001,Trung gian tín dụng và các hoạt động liên quan,Trần Hùng Huy,1,CTHĐQT,1978,2,1,40036334,0,2002,1,0,0,0,,0,0,1001,Trung gian tín dụng và các hoạt động liên quan,7,8,386576321,30,0,0,217194808,16.85,0,0,0,0,0
13,ACB_Baocaothuongnien_2019.txt,ACB,2019,36291.0,402.0,19319.0,253.0,17859.0,631.0,7162.0,18322.0,5762.0,10385.0,7595.0,10103.0,26415.0,31019.0,132285.0,456154.705905745,33908.7971636475,468339.388172591,40723.1498901869,148576393.0,12705842.0,151510474.388174,16535320.6498901,2123.0,56.0,14889.0,8379.0,6495.0,15.0,6510.0,591.0,13872.0,11792.0,12048.0,2080.0,1824.0,93162.0,4992.0,329891.0,81747.0,71235.0,9845.0,486.0,10512.0,5763.0,ACB2019,0.0,,,,,,,,,,,,HOSE,1001,Trung gian tín dụng và các hoạt động liên quan,Trần Hùng Huy,1,CTHĐQT,1978,2,1,56978208,0,2002,1,0,0,0,,0,0,1001,Trung gian tín dụng và các hoạt động liên quan,7,8,498821183,29.99999999398582,0,0,115050462,6.87,0,0,0,0,0
14,,ACC,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACC2018,0.0,CTCP Đầu tư và Xây dựng Bình Dương ACC,HoSE,Sản xuất sản phẩm khoáng chất phi kim,367048564435,135069991062,231978573373,42063502048,33274982048,238571093,380465658840,380456965040,HOSE,513,Sản xuất sản phẩm khoáng chất phi kim,Trương Đức Hùng,1,CTHĐQT,1971,1,1,30591,0,1997,1,0,0,0,,0,0,513,Sản xuất sản phẩm khoáng chất phi kim,5,5,1929760,19.2976,0,0,0,0,0,0,7336704,73.37000000000001,0
15,ACC_Baocaothuongnien_2019.txt,ACC,2019,12732.0,431.0,4667.0,266.0,5310.0,806.0,3014.0,4972.0,2341.0,3792.0,1600.0,2258.0,7458.0,8348.0,37251.0,143908.951201258,38209.7885222389,147427.220267016,44205.085352367,45188089.0,14749045.0,51952849.7202663,17569917.5853523,807.0,113.0,4852.0,2009.0,2785.0,56.0,2843.0,745.0,4379.0,3708.0,3733.0,671.0,646.0,30018.0,5712.0,107555.0,24164.0,19069.0,4539.0,389.0,5095.0,6306.0,ACC2019,0.0,CTCP Đầu tư và Xây dựng Bình Dương ACC,HoSE,Sản xuất sản phẩm khoáng chất phi kim,497020015810,248437176308,248582839502,57274742812,45862526564,4902156598,473660634571,473638332071,HOSE,513,Sản xuất sản phẩm khoáng chất phi kim,Phạm Xuân Phương,1,CTHĐQT,0,0,1,0,0,,1,0,0,0,,0,0,513,Sản xuất sản phẩm khoáng chất phi kim,5,5,2035700,20.357,0,0,0,0,4846704,48.47,2490000,24.9,0
16,ACL_2018_BCTN.txt,ACL,2018,6428.0,398.0,2071.0,193.0,2379.0,455.0,1468.0,2058.0,903.0,1570.0,492.0,860.0,2981.0,3351.0,11260.0,30916.3808817914,4784.35171075299,33465.7030197129,7615.211858463,5399662.0,1374471.0,11667555.7030197,2828590.21185846,83.0,23.0,2275.0,455.0,1769.0,49.0,1820.0,443.0,801.0,588.0,551.0,213.0,250.0,9085.0,1065.0,32168.0,6042.0,3221.0,2663.0,94.0,2821.0,1198.0,ACL2018,0.0,CTCP Xuất nhập khẩu Thủy sản Cửu Long An Giang,HoSE,Sản xuất thực phẩm,1343377979470,784614523556,558763455914,259029826561,230400225707,-981554805,1693524925329,1688853524404,HOSE,501,Sản xuất thực phẩm,Trần Thị Vân Loan,0,CTHĐQT/TGĐ,1971,1,1,11454523,1,2003,1,1,0,1,1,1,1,501,Sản xuất thực phẩm,2,5,573089,2.5135840752116,0,0,0,0,11454523,50.24,0,0,0
17,ACL_2019_BCTN.txt,ACL,2019,7356.0,409.0,2373.0,217.0,2650.0,502.0,1673.0,2327.0,1028.0,1807.0,558.0,965.0,3389.0,3800.0,12753.0,35173.9815940054,5413.98242929201,38008.5449259248,8571.15760262799,6116080.0,1598680.0,13316046.044926,3192706.15760262,96.0,26.0,2537.0,498.0,1978.0,59.0,2039.0,486.0,831.0,609.0,570.0,222.0,261.0,10349.0,1175.0,36747.0,6850.0,3609.0,3055.0,116.0,3241.0,1344.0,ACL2019,0.0,CTCP Xuất nhập khẩu Thủy sản Cửu Long An Giang,HoSE,Sản xuất thực phẩm,1461188059832,794911588461,666276471371,157895520773,141712527957,-1923137812,1423665921140,1417534830645,HOSE,501,Sản xuất thực phẩm,Trần Thị Vân Loan,0,CTHĐQT/TGĐ,1971,1,1,11954523,1,2003,1,1,0,1,1,1,1,501,Sản xuất thực phẩm,4,6,644668,2.827531532795972,0,0,0,0,11454523,50.24,0,0,0
18,,ACM,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACM2018,0.0,CTCP Tập đoàn Khoáng sản Á Cường,HNX,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),569366916159,140422414924,428944501235,-82841505096,-82841505096,-3153319942,19087166000,19087166000,HNX,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),Nguyễn Xuân Thanh,1,CTHĐQT,1964,0,1,5003100,0,1996,1,0,0,0,,0,1,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),4,5,263816,.5172862745098039,0,0,0,0,5003100,9.810000000000001,0,0,0
19,,ACM,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACM2019,0.0,CTCP Tập đoàn Khoáng sản Á Cường,HNX,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),580256410374,151192041153,429064369221,587641757,119867986,-40010,14979600000,14979600000,HNX,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),Nguyễn Xuân Thanh,1,CTHĐQT,1964,0,1,5003100,0,1996,1,0,0,0,,0,1,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),3,4,280516,.5500313725490196,0,0,0,0,5003100,9.810000000000001,0,0,0
20,,ADC,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADC2018,0.0,CTCP Mỹ thuật và Truyền thông,HNX,Công nghiệp xuất bản - Ngoại trừ internet,117584604798,64672192390,52912412408,13177638515,10000305931,1051399455,348973966601,348973966601,HNX,901,Công nghiệp xuất bản - Ngoại trừ internet,Lê Hoàng Hải,1,CTHĐQT,1969,1,1,315112,0,2007,1,0,0,0,,0,0,901,Công nghiệp xuất bản - Ngoại trừ internet,3,5,492994,16.11091503267974,0,0,0,0,531454,17.37,1144440,37.4,37.4
21,,ADC,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADC2019,0.0,CTCP Mỹ thuật và Truyền thông,HNX,Công nghiệp xuất bản - Ngoại trừ internet,128972405982,71276541967,57695864015,14621677928,11067512794,1248654639,378917948546,378917948546,HNX,901,Công nghiệp xuất bản - Ngoại trừ internet,Lê Hoàng Hải,1,CTHĐQT,1969,1,1,315112,0,2007,1,0,0,0,,0,0,901,Công nghiệp xuất bản - Ngoại trừ internet,3,5,458804,14.99359477124183,0,0,0,0,531454,17.37,1144440,37.4,37.4
22,,ADG,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADG2018,0.0,CTCP Clever Group,HoSE,"Quảng cáo, quan hệ công chúng và dịch vụ liên quan",120074742886,33531053628,86543689258,25485337996,20106940906,-583420317,335125002766,335125002766,,,,,,,,,,,,,,,,,,,,1208,"Quảng cáo, quan hệ công chúng và dịch vụ liên quan",,,,,0,0,0,0,0,0,0,0,
23,,ADG,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADG2019,0.0,CTCP Clever Group,HoSE,"Quảng cáo, quan hệ công chúng và dịch vụ liên quan",208782793573,80471865948,128310927625,51261506345,40671703006,-940488254,362640226981,362640226981,HOSE,1208,"Quảng cáo, quan hệ công chúng và dịch vụ liên quan",Nguyễn Khánh Trình,1,CTHĐQT/GĐ,1981,2,1,2224292,1,2008,1,1,0,0,0,1,0,1208,"Quảng cáo, quan hệ công chúng và dịch vụ liên quan",4,7,,,0,0,2479420,33.51,2224292,30.6,0,0,0
24,,ADS,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADS2018,0.0,CTCP Damsan,HoSE,"Sản xuất sợi, vải",1712908182187,1260931695544,451976486643,61508489620,56440342614,7586808629,1839442890839,1839106190634,HOSE,503,"Sản xuất sợi, vải",Vũ Huy Đông,1,CTHĐQT/TGĐ,1955,1,1,4308730,1,2005,1,1,0,0,0,1,0,503,"Sản xuất sợi, vải",4,5,27181,.106517799084647,0,0,0,0,6947396,27.3,2099923,8.199999999999999,0
25,ADS_2019_BCTN.txt,ADS,2019,13025.0,453.0,5264.0,290.0,5127.0,863.0,3093.0,5121.0,2318.0,4011.0,1613.0,2411.0,7960.0,8916.0,38288.0,138707.956780573,41612.3717344003,143789.537808622,48155.156647038,42269189.0,16121668.0,49932377.037808,19152965.156647,720.0,101.0,4669.0,1751.0,2833.0,85.0,2918.0,810.0,3701.0,3019.0,3070.0,682.0,631.0,29713.0,6208.0,105012.0,24087.0,18989.0,4679.0,333.0,5098.0,6865.0,ADS2019,0.0,CTCP Damsan,HoSE,"Sản xuất sợi, vải",1733483498402,1330375327500,403108170902,9637465825,8282329120,2618742709,1705142316528,1705142316528,HOSE,503,"Sản xuất sợi, vải",Vũ Huy Đông,1,CTHĐQT/TGĐ,1955,1,1,4308730,1,2005,1,1,0,0,0,1,0,503,"Sản xuất sợi, vải",5,6,22631,.0886871090498746,0,0,0,0,7226730,28.31,2099923,8.23,0
26,,AGG,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGG2018,0.0,CTCP Đầu tư và Phát triển Bất động sản An Gia,HoSE,Phát triển bất động sản,2291059515965,1451712327107,799106333842,702176717240,565801914672,387728380241,1126585482301,1125411828970,,,,,,,,,,,,,,,,,,,,405,Phát triển bất động sản,,,,,0,0,9000000,20,25992000,57.76,0,0,0
27,,AGG,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGG2019,0.0,CTCP Đầu tư và Phát triển Bất động sản An Gia,HoSE,Phát triển bất động sản,5398912884002,3945462938108,1453449945894,366862961269,333227557444,-6997140281,384626718133,384626718133,HOSE,405,Phát triển bất động sản,Nguyễn Bá Sáng,1,CTHĐQT/TGĐ,1981,0,1,358800,1,2008,1,1,0,0,0,1,0,405,Phát triển bất động sản,3,5,,,0,0,9082999,12.11,0,0,27000000,36,0
28,AGM_2018_BCTN.txt,AGM,2018,13708.0,418.0,5144.0,228.0,5476.0,652.0,3101.0,4941.0,2070.0,3246.0,1188.0,1852.0,6359.0,7748.0,25627.0,72347.142769173,10201.5089686341,78079.0781097572,14590.951076614,13995484.0,3386720.0,26643881.5781102,5753815.95107661,185.0,33.0,5124.0,1462.0,3570.0,92.0,3662.0,635.0,2859.0,2484.0,2444.0,375.0,415.0,20206.0,1841.0,75442.0,14334.0,8859.0,5170.0,227.0,5475.0,2162.0,AGM2018,0.0,CTCP Xuất nhập khẩu An Giang,HoSE,Sản xuất thực phẩm,551853357877,174598541767,377254816110,33168780527,27396300076,3325211596,2075178461895,2073305168140,HOSE,501,Sản xuất thực phẩm,Nguyễn Văn Tiến,1,CTHĐQT,1961,1,1,102200,0,1982,1,0,0,0,,0,0,501,Sản xuất thực phẩm,4,5,1489870,8.1860989010989,0,0,0,0,0,0,14563700,79.97,28.17
29,AGM_2019_BCTN.txt,AGM,2019,16207.0,430.0,6153.0,237.0,6441.0,730.0,3629.0,5932.0,2407.0,3825.0,1451.0,2179.0,7523.0,9235.0,30591.0,86906.0062448004,12434.2254818402,93691.594975066,17479.193849118,17139301.0,4268329.0,31967466.5949756,6894821.69384911,235.0,41.0,6014.0,1690.0,4229.0,95.0,4324.0,712.0,3404.0,2984.0,2943.0,420.0,461.0,24029.0,2167.0,89948.0,17172.0,10720.0,6122.0,257.0,6452.0,2575.0,AGM2019,0.0,CTCP Xuất nhập khẩu An Giang,HoSE,Sản xuất thực phẩm,772062115245,330698563776,441363551469,47345828019,40321068487,7829574593,2120478937892,2119646184327,HOSE,501,Sản xuất thực phẩm,Nguyễn Văn Tiến,1,CTHĐQT,1961,1,1,102200,0,1982,1,0,0,0,,0,0,501,Sản xuất thực phẩm,5,5,1489290,8.182912087912088,0,0,0,0,0,0,14563700,79.97,28.17
30,,AGR,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGR2018,0.0,CTCP Chứng khoán Agribank,HOSE,,,,,,,,,,HOSE,1002,"Môi giới chứng khoán, hàng hóa, đầu tư tài chính khác và các hoạt động liên quan",Phan Văn Tuấn,1,CTHĐQT,1978,1,1,0,0,2015,1,0,0,0,,0,0,1002,"Môi giới chứng khoán, hàng hóa, đầu tư tài chính khác và các hoạt động liên quan",4,5,4112693,1.93994952830189,0,0,0,0,0,0,158836023,75.20999999999999,75.20999999999999
31,,AGR,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGR2019,0.0,CTCP Chứng khoán Agribank,HOSE,,,,,,,,,,HOSE,1002,"Môi giới chứng khoán, hàng hóa, đầu tư tài chính khác và các hoạt động liên quan",Phan Văn Tuấn,1,CTHĐQT,1978,1,1,0,0,2015,1,0,0,0,,0,0,1002,"Môi giới chứng khoán, hàng hóa, đầu tư tài chính khác và các hoạt động liên quan",4,5,4400843,2.075869339622642,0,0,0,0,0,0,158836023,75.20999999999999,75.20999999999999
32,ALT_Baocaothuongnien_2018.txt,ALT,2018,24859.0,469.0,8677.0,292.0,9683.0,1050.0,5057.0,8564.0,4150.0,6121.0,2134.0,3498.0,11887.0,14380.0,46682.0,130230.132981105,15456.4808161283,141093.904908232,23613.0153927079,25062600.0,5382186.0,48334371.4049088,9212858.01539269,346.0,54.0,9105.0,2402.0,6601.0,99.0,6703.0,1016.0,4992.0,4240.0,4215.0,752.0,777.0,36651.0,2703.0,134075.0,25651.0,15363.0,9766.0,351.0,10288.0,3498.0,ALT2018,0.0,CTCP Văn hóa Tân Bình,HNX,Sản xuất các sản phẩm nhựa và cao su,251119236363,39573907599,211545328764,8494407917,7494992753,-335179263,156829819565,156505952367,HNX,512,Sản xuất các sản phẩm nhựa và cao su,Hoàng Văn Điều,1,CTHĐQT,1953,1,1,578860,0,1989,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,3,5,206268,3.341712942989439,0,0,0,0,1230273,21.44,2163982,37.71,13.25
33,ALT_Baocaothuongnien_2019.txt,ALT,2019,28730.0,478.0,10061.0,303.0,10804.0,1085.0,5862.0,9885.0,4651.0,6979.0,2509.0,4029.0,13503.0,16374.0,53078.0,148589.416352174,16225.3856291263,161308.551373471,24723.0563703569,28158056.0,5673949.0,55432963.5513743,9654948.05637034,438.0,62.0,10128.0,2567.0,7436.0,122.0,7561.0,1052.0,5221.0,4400.0,4373.0,821.0,848.0,42005.0,2833.0,150828.0,29302.0,17410.0,11315.0,380.0,11892.0,3657.0,ALT2019,0.0,CTCP Văn hóa Tân Bình,HNX,Sản xuất các sản phẩm nhựa và cao su,245094652767,29737382118,215357270649,10279515524,8401309085,-8009847,202071353656,201551986980,HNX,512,Sản xuất các sản phẩm nhựa và cao su,Hoàng Văn Điều,1,CTHĐQT,1953,1,1,578860,0,1989,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,3,5,203468,3.29635061708154,0,0,0,0,1230273,21.44,2163982,37.72,13.25
34,AMC_Baocaothuongnien_2018.txt,AMC,2018,16891.0,447.0,6710.0,282.0,7137.0,923.0,3835.0,6513.0,2939.0,5174.0,2197.0,2899.0,9934.0,11438.0,43158.0,140640.364864493,23068.0440986154,148026.838166571,30204.3016492689,39260033.0,8667219.0,49369176.8381655,11712931.8016492,605.0,76.0,6564.0,2494.0,4031.0,36.0,4070.0,875.0,4018.0,3295.0,3295.0,723.0,723.0,32862.0,3725.0,118509.0,25780.0,19129.0,6307.0,267.0,6651.0,4421.0,AMC2018,0.0,CTCP Khoáng sản Á Châu,HNX,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),85953800125,39025814325,46927985800,11446045511,10789753017,-830289249,144586012825,144586012825,HNX,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),Đinh Xuân Tự,1,CTHĐQT,1970,1,1,7980,0,,1,0,0,0,,0,0,202,Khai khoáng (ngoại trừ dầu mỏ và khí đốt),3,6,107900,3.785964912280702,0,0,0,0,0,0,1140000,40,40
