const,SIZE,ROE,ROA,ROS,LEV,FOR,GOV,CHAIR,Duality,CEO1,BSIZE
1.0,26.37506706132942,0.013236225825362697,0.007985886882793117,0.014587057946515427,0.19205095715487208,4.0,0.0,1.0,0.0,1.0,4.0
1.0,27.697183318182216,0.007263211675332817,0.007086104785975769,0.007489054288620398,6.515933764469909,0.0,0.0,0.0,1.0,0.0,5.0
1.0,27.70607292823927,9.604622669044916e-05,2.8966993348982785e-05,2.91693298979226e-05,1.4364612676056339,0.0,0.0,0.0,1.0,0.0,5.0
1.0,28.512173669750744,0.7250671974845319,0.3031053892469471,0.34321595222734025,4.344497328697422,1.0,0.0,0.0,0.0,1.0,4.0
1.0,27.03530187114393,0.0528422436590682,0.022470445288795497,0.018834998527262885,0.06249807603509312,27.0,0.0,0.0,1.0,0.0,5.0
1.0,27.182071095880627,0.06301389051171503,0.027611490854866555,0.027394304947263123,0.07806866102510401,25.0,0.0,0.0,1.0,0.0,5.0
1.0,28.381006936984175,0.6753876266502917,0.5157725054587553,0.3302859566673173,2.8429930098623952,17.0,49.0,0.0,0.0,0.0,6.0
1.0,28.435333929798645,0.4199856392026226,0.3572372603891845,0.2423306476945673,2.6132034382806593,11.0,49.0,0.0,0.0,0.0,6.0
1.0,27.382836641370854,0.10023904761257989,0.03489754374516799,0.05900225850938381,0.072803639106206,23.0,51.0,0.0,0.0,0.0,5.0
1.0,27.31651172067967,0.0004805577087598828,0.00016165647939170075,0.00030076185855606855,0.11590279587939975,0.0,0.0,0.0,1.0,0.0,5.0
1.0,25.126507132581466,0.0020842151132073657,0.001112948184061185,0.008296242989879936,0.0019277909780131281,1.0,0.0,0.0,0.0,0.0,5.0
1.0,26.31520012980923,0.07993142407547704,0.026290818352270335,0.019721991629440768,0.4332102077218017,0.0,0.0,0.0,0.0,0.0,6.0
1.0,26.126037808939497,0.005440890850357954,0.0017344183479599978,0.0038796971817395146,0.14687181104699704,1.0,0.0,0.0,1.0,0.0,4.0
1.0,26.21374369879906,0.00217711057213593,0.0006984174828477677,0.0014376226419921543,0.07361539226409466,1.0,0.0,0.0,1.0,0.0,4.0
1.0,28.555668830743084,1.014937579415066,0.6709884136539627,0.41745653869554566,2.8798039066270418,2.0,0.0,0.0,0.0,0.0,4.0
1.0,28.573451218212146,1.0771503689904365,0.7047585923816149,0.5938028005406776,2.0844025831194832,8.0,0.0,0.0,0.0,0.0,6.0
1.0,31.798904202485446,4.901225849201367,2.6554509511235396,13.065956057186554,14.406864528075504,40.0,0.0,0.0,1.0,0.0,5.0
1.0,27.87124201571035,0.04022785245554828,0.02143856067932497,0.08001531771275139,0.26375964136795577,7.0,0.0,0.0,1.0,0.0,7.0
1.0,27.142936608325897,0.02143160058778193,0.012973076753104268,0.0043837630642765265,0.5294046776790017,3.0,0.0,0.0,1.0,0.0,5.0
1.0,29.263915755610032,0.8429821976270779,0.21155055077950058,0.38131668468788726,4.174529238632768,34.0,0.0,0.0,1.0,0.0,7.0
1.0,27.080225565085268,1.162459370701575,0.9751402549777536,0.9134340941455044,3.211890908124464,1.0,36.0,0.0,0.0,1.0,5.0
1.0,25.95780172905803,0.38864684540081873,0.33502330984567497,0.30209114927181274,0.11506904495681719,8.0,0.0,0.0,0.0,0.0,5.0
1.0,26.318426929538596,0.4715540369424465,0.2546687823778956,0.38708973826819126,0.0841235607558508,8.0,0.0,0.0,0.0,0.0,5.0
1.0,29.725600007637297,0.3393278132571834,0.10075197598696813,0.07870529364518286,9.051392984293562,43.0,0.0,0.0,0.0,0.0,5.0
1.0,29.718475469118243,0.743040211493425,0.21319476294584747,0.1124687591960291,22.734516104332474,38.0,0.0,0.0,0.0,0.0,4.0
1.0,29.890113985846458,13.714844766651131,3.6604448515304924,2.2343603614494243,17.699578748457956,49.0,0.0,0.0,0.0,0.0,9.0
1.0,30.020187493435714,1.0787674717234126,0.39955493498560085,0.2549514912056454,1.866123491658006,49.0,0.0,0.0,0.0,0.0,9.0
1.0,26.943084337616483,0.05835972784080794,0.028102707916343558,0.016348529347010483,0.11602168177974523,7.0,0.0,0.0,1.0,0.0,5.0
1.0,27.47535161661202,0.002650105185755743,0.0013985250485300084,0.002365029216263918,0.006737526053522375,24.0,0.0,0.0,1.0,1.0,5.0
1.0,28.07647587225287,0.37053731150694735,0.19873852760060715,0.24253028005451369,0.39999449482119964,10.0,0.0,1.0,1.0,1.0,7.0
1.0,28.20069472540374,1.0334145284456864,0.3379906516933012,0.2745107120031863,1.0412381211500144,11.0,0.0,1.0,1.0,1.0,7.0
1.0,31.878261284988916,1.5777992417839808,0.6382654087878297,2.8674355126078446,9.661122908880627,7.0,0.0,0.0,0.0,0.0,5.0
1.0,32.13059964843741,1.5665138993585623,0.5973919699198261,10.246441913577446,11.554871273927812,7.0,0.0,0.0,0.0,0.0,5.0
1.0,28.77146928496091,0.10853748007311477,0.05159434090099028,0.028112852876474484,3.1538437532337196,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.796560977811758,0.3273604945536375,0.17562980167947115,0.08748649886374438,0.8540775137859915,5.0,0.0,0.0,0.0,0.0,5.0
1.0,28.452038067335913,0.8859060026144671,0.8415120282239584,1.5085072844518748,8.916180812398077,28.0,51.0,0.0,0.0,0.0,5.0
1.0,28.540383904930003,0.6760966113037659,0.6194053975720958,0.9804896124979413,6.741614366771824,25.0,51.0,0.0,0.0,0.0,5.0
1.0,30.007284088599803,0.15212104281800498,0.05564859480769562,0.030514792260224955,0.5686984272385441,44.0,0.0,0.0,0.0,1.0,9.0
1.0,25.633609229710366,0.003200843805874417,0.0011974090444871013,0.000793011103245516,0.00912457666584825,2.0,0.0,0.0,0.0,0.0,5.0
1.0,25.655867514903566,0.0011615181592110097,0.0005580865227063837,0.001535615658938789,0.008058068882018717,1.0,0.0,0.0,0.0,0.0,5.0
1.0,29.51762247351142,0.07925912066749141,0.045064469388503725,0.19300145320293782,0.3042514948094347,36.0,0.0,0.0,1.0,0.0,5.0
1.0,29.749115902089464,1.8374968273492258,0.749005196851647,2.129955585730855,9.19297589393011,39.0,0.0,0.0,1.0,0.0,5.0
1.0,26.37292294049352,0.0118667825698409,0.005833849976981733,0.009373505286714127,0.029227279539915076,1.0,0.0,0.0,0.0,0.0,5.0
1.0,26.45001260223637,0.01780276272527765,0.012002952867665898,0.011672632035405948,0.019183271561619267,2.0,0.0,1.0,0.0,0.0,5.0
1.0,27.46377101205487,0.09843254355030215,0.06284416385225916,0.07315947182982646,0.21315445581521647,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.563701130102064,0.006675187315800021,0.0019535217029359683,0.008932075027468215,0.005337380314165482,0.0,0.0,0.0,0.0,0.0,5.0
1.0,30.03412100301246,0.026299594049327298,0.007149619023063108,0.058852529503247646,0.08386160357060299,6.0,0.0,0.0,1.0,0.0,7.0
1.0,28.716595445254153,0.19347957452092215,0.0747187652844954,0.19868328218903272,0.5103111403791993,26.0,0.0,0.0,0.0,0.0,5.0
1.0,28.542773565359695,0.15943565380135327,0.09291119717295324,0.1108137337147131,1.2995008601476234,10.0,0.0,0.0,0.0,0.0,5.0
1.0,28.402142712875325,0.12380130880916097,0.03266939188669533,0.025038888183203843,0.5194054936400315,10.0,0.0,1.0,0.0,0.0,5.0
1.0,28.526096382921367,0.10206723748315104,0.027480010857359207,0.02215847474528985,0.8192762834610149,0.0,0.0,0.0,0.0,0.0,5.0
1.0,28.50744772770756,0.012394618024202799,0.0070761563542537575,0.009749690594745007,0.18053062817011314,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.075166744986298,0.46511108291377407,0.2128771636941173,0.12207981654078773,1.7092036024350339,0.0,74.0,0.0,0.0,0.0,6.0
1.0,27.052626606326623,0.30087123306065816,0.1335613822041228,0.08282145262315745,1.494839267694969,0.0,74.0,0.0,0.0,0.0,6.0
1.0,26.690844883161727,-0.009197373970413786,-0.004571883600807044,-0.005931906617667305,0.042214461012807514,1.0,0.0,0.0,0.0,0.0,5.0
1.0,26.41664437788722,0.001812828269612805,0.0008055052426376502,0.0011459330565164875,0.021421046555257308,1.0,0.0,0.0,0.0,0.0,5.0
1.0,29.127162662533365,0.5600895130797129,0.5107919238266818,0.5591596658076892,11.057974482219892,3.0,0.0,0.0,0.0,0.0,7.0
1.0,27.13941134603369,0.21446413517435564,0.1935402425847561,0.16842437093651222,1.1440634070541325,15.0,0.0,0.0,1.0,0.0,5.0
1.0,27.632949255871438,0.10651278966191173,0.05907351093750739,0.07497994258369617,0.7003326288316146,10.0,0.0,0.0,1.0,0.0,5.0
1.0,31.659425285961976,7.206220582894821,4.329978949530215,5.459032443381189,35.497959131283054,11.0,85.0,0.0,0.0,0.0,7.0
1.0,27.907720599932563,0.024828216055506988,0.007884991801598929,0.04059556846455061,0.07629804474831335,1.0,0.0,0.0,0.0,1.0,3.0
1.0,28.02504771973587,0.04550815721644197,0.020974872167138333,0.007780741170214232,0.3105945683081516,1.0,0.0,0.0,0.0,1.0,3.0
1.0,29.493223515910376,1.004906640871994,0.38571572078370864,0.14600477595595168,1.0820274201584776,49.0,0.0,1.0,0.0,0.0,8.0
1.0,29.783127446016092,1.2162082320607452,0.5521808906710326,0.18705182497418857,1.861862278523164,49.0,0.0,1.0,0.0,0.0,9.0
1.0,31.650924060599902,6.904692227508096,1.1664419494018434,0.9037979973217424,10.699156697391645,14.0,80.0,0.0,0.0,0.0,6.0
1.0,26.88299104819999,0.04109932180456409,0.02448173405546199,0.1324831072146274,0.5029341924955804,36.0,0.0,0.0,0.0,0.0,5.0
1.0,26.044004946929178,0.052614597641792396,0.03315669682309851,0.18901869235301863,0.15060474141312916,0.0,0.0,0.0,0.0,0.0,4.0
1.0,26.126096360245096,0.16404599460178096,0.04707429811885016,0.01216827548712043,0.23815938136875606,0.0,0.0,0.0,0.0,0.0,5.0
1.0,28.854572993152477,3.366189000774593,1.3466343320028966,0.43844282825447095,5.8551002879806,15.0,0.0,0.0,0.0,0.0,8.0
1.0,29.096286071752658,0.3455837740102736,0.10232056499933923,0.07415572925544435,0.5562143431524293,23.0,0.0,0.0,0.0,0.0,8.0
1.0,28.30301615901293,0.04613831424962277,0.019646619190015056,0.023141750261909164,1.7151400903471155,16.0,36.0,0.0,0.0,0.0,5.0
1.0,28.204686318446456,0.09652999368669908,0.039448360169872146,0.03764058426265416,0.8989949397662511,13.0,36.0,0.0,0.0,0.0,5.0
1.0,29.953624499236344,0.03393929769451321,0.01388738357022816,0.0040643092345205595,0.09012928333380807,33.0,51.0,0.0,0.0,0.0,7.0
1.0,30.028670904052568,1.7273448632220125,0.6223101829735284,0.6775009493618637,4.023696323088939,32.0,51.0,0.0,0.0,0.0,6.0
1.0,28.067920289526242,-0.3094215069723839,-0.11751857795999839,-0.12821356051911362,0.5600496311381445,49.0,0.0,1.0,1.0,1.0,4.0
1.0,30.030469727126466,0.02698267322106129,0.015696422746547787,0.006935097556121364,1.0621444881094766,1.0,0.0,1.0,1.0,1.0,4.0
1.0,30.064581838364962,0.012779068404310867,0.006799200093339967,0.0034406375287488163,0.8280463933343872,0.0,0.0,1.0,1.0,1.0,4.0
1.0,28.20328796917263,0.0004098957878024894,0.0002171754331303853,0.00034193574914556614,0.02200870085123268,1.0,0.0,0.0,1.0,0.0,5.0
1.0,28.451514349277897,0.011750886038686703,0.009660368358821551,0.008565654976762602,0.22307749557585546,0.0,0.0,0.0,0.0,0.0,5.0
1.0,30.371841784827733,10.197648561055713,3.982184585609912,8.828908167662876,11.77120968184949,49.0,5.0,1.0,1.0,1.0,5.0
1.0,29.996534058625066,1.4783470468703155,0.8678905810741437,0.08410713693457218,22.526902486127067,4.0,0.0,0.0,0.0,0.0,6.0
1.0,27.746864493886825,1.0176797036072487,0.5913463703757083,0.06310024990388312,2.89647981840619,0.0,0.0,0.0,0.0,0.0,5.0
1.0,30.92546812764382,3.2332966060365225,1.579809016133018,1.1379678623118539,2.02581459385039,63.0,36.0,0.0,0.0,0.0,7.0
1.0,26.01207312571567,0.021818118114677706,0.009302069065467844,0.007256218683075215,0.016483879948206038,4.0,0.0,0.0,0.0,1.0,5.0
1.0,26.078776061185646,0.04618861670030855,0.021443501799156342,0.017036926172092137,0.03788025499759976,4.0,0.0,0.0,0.0,1.0,5.0
1.0,29.28178137768456,0.11600341408607982,0.05712885122495436,0.044763401647667574,1.310368725912236,2.0,0.0,0.0,0.0,0.0,5.0
1.0,26.95608117306024,0.0035278526194849366,0.001777225520868048,0.0024101248433491514,0.024803571778635982,49.0,0.0,0.0,0.0,0.0,6.0
1.0,26.96771231017658,0.004457944743690443,0.0023069325923635803,0.0032700206097414793,0.022160621243396107,49.0,0.0,0.0,0.0,0.0,8.0
1.0,27.908880099431567,0.1342977845543075,0.06224063317268557,0.06732184735058383,0.36138962465275537,0.0,39.0,0.0,0.0,0.0,5.0
1.0,27.867775616581802,0.02344955018209401,0.008895210367428815,0.13384589621828483,0.04420854852910475,0.0,39.0,0.0,0.0,0.0,5.0
1.0,30.449019294178285,0.0606429779242375,0.022746197168272014,0.302041895611596,0.9583048230608628,11.0,0.0,0.0,0.0,0.0,6.0
1.0,30.01439325489225,0.40265845415136425,0.12415983930304467,0.14178861159974998,3.5871307016949916,2.0,0.0,0.0,0.0,0.0,6.0
1.0,30.018397623618334,0.4256591731452118,0.12236993863410253,0.1395857289914384,2.7060908074413854,2.0,0.0,0.0,0.0,0.0,5.0
1.0,27.925226862867575,0.0015116008252109862,0.0009682595330877372,0.002942317603638752,0.07533436131021891,4.0,0.0,0.0,0.0,0.0,5.0
1.0,24.868077496277397,0.0010565614261691648,0.0005994328007887694,0.0013188153192368478,0.002438766674961266,24.0,0.0,0.0,1.0,0.0,5.0
1.0,26.64453857984904,0.07726583712489968,0.03301046329598689,0.12053909824645845,0.13488894034662724,27.0,43.0,1.0,0.0,0.0,5.0
1.0,28.30720014825834,1.016370292061789,0.6503000903552121,0.12739201803654773,6.546159398708778,0.0,0.0,0.0,1.0,0.0,6.0
1.0,28.37035507478781,0.6543311225971497,0.42514590916646205,0.08465899959190966,6.617777609882326,0.0,0.0,0.0,1.0,0.0,7.0
1.0,25.498381308660402,0.10032661637808186,0.0504670344804561,0.036383501706107726,0.08216358955747102,2.0,0.0,0.0,0.0,0.0,5.0
1.0,28.89218300029089,0.39837605042790775,0.2099102386905409,0.12421827973294,4.684612457875856,1.0,0.0,0.0,1.0,0.0,6.0
1.0,29.0325094616306,0.1389771613164376,0.08009391804892828,0.41631923529666504,2.1105051882147996,1.0,0.0,0.0,0.0,0.0,6.0
1.0,28.469255166672223,0.24037826744077234,0.14798402689542509,0.7397537507446259,0.850765114865878,5.0,49.0,0.0,0.0,0.0,5.0
1.0,27.39812390192072,0.007251938498313339,0.0025204355168933247,0.003887074036991323,0.032218738241565285,0.0,0.0,0.0,0.0,0.0,3.0
1.0,27.891637700246225,0.010636416544676827,0.004399199278506466,0.01628503008464593,0.03954876676444002,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.833904815435382,0.0010950558023247715,0.0004766247758821854,0.005034510789042106,0.033336916278514275,1.0,0.0,0.0,1.0,0.0,5.0
1.0,29.495409726283302,0.6511493231349659,0.08461991267156461,0.14297584650539158,3.129547114137967,10.0,0.0,0.0,0.0,0.0,5.0
1.0,29.52607396576217,2.887643156555211,1.6992116375812765,0.7442806374590483,70.00330432057655,9.0,0.0,0.0,0.0,0.0,5.0
1.0,27.506197981831647,0.5878878200785801,0.3491040157045317,0.23498830257343384,0.0528847394967899,44.0,0.0,1.0,0.0,0.0,7.0
1.0,27.558156831612855,0.48051787564520576,0.344729995601368,0.07077700692368545,0.06101352345425593,46.0,0.0,1.0,0.0,0.0,7.0
1.0,27.894676853777476,0.9142280578806172,0.6167358048373726,0.34156132757735996,7.779109572341151,2.0,0.0,0.0,0.0,0.0,5.0
1.0,26.966095922140283,0.319017013159058,0.210843640651387,0.12179565102916104,3.0507107107488385,0.0,0.0,0.0,0.0,0.0,5.0
1.0,26.898765055961697,0.021636703334667638,0.007366965455285173,0.038482059428428736,0.13324179317008672,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.45525601850384,0.2020058319470075,0.06684331643224765,1.1539938840945245,0.18882236672491334,8.0,5.0,0.0,0.0,0.0,5.0
1.0,27.40471632315167,3.1165409219386304,2.287113540314107,0.93828117210938,3.595258575681334,9.0,5.0,0.0,0.0,0.0,5.0
1.0,29.25696013319501,2.1918817743808434,1.4181937835375114,0.6806420524947562,31.964749755323815,34.0,0.0,1.0,0.0,0.0,6.0
1.0,29.255605735625895,0.08941660595375671,0.028279503934812666,0.022250301995577274,1.0605974750107663,33.0,0.0,1.0,0.0,0.0,6.0
1.0,26.090367386540816,0.009892381194596546,0.0031050157104726634,0.002623247696948264,0.03134215165811427,30.0,0.0,0.0,0.0,0.0,5.0
1.0,26.08727262459251,-0.006979035183594762,-0.003725242784178387,-0.013909228491797826,0.06053592125521131,30.0,0.0,0.0,0.0,0.0,5.0
1.0,27.603527609494623,0.04263907265800852,0.01360531062121719,0.025935790398182817,0.28351183676560615,3.0,0.0,0.0,0.0,0.0,5.0
1.0,27.65313479617366,0.010308950059323039,0.006902960278332164,0.016470419183849824,0.20430520986645911,3.0,0.0,0.0,0.0,0.0,5.0
1.0,25.88644480604335,0.12170252453132667,0.08564979223302556,0.15755392334272916,0.03477297796608786,12.0,0.0,0.0,1.0,0.0,5.0
1.0,26.656727790465553,0.03242466830494325,0.011317292189851504,0.15633328416757122,0.00230298669991739,3.0,0.0,0.0,1.0,0.0,4.0
1.0,27.416349079786123,0.01850696917446953,0.006218106859565002,0.05944091983292119,0.06395226141983196,0.0,36.0,0.0,0.0,0.0,6.0
1.0,28.12193582653566,0.09673825876632369,0.09457695816136126,0.18866592804903407,1.2770024007169296,27.0,0.0,0.0,0.0,0.0,6.0
1.0,26.890161590143595,0.10142447949626796,0.0994725213283039,0.20454212237500083,0.1398044802398984,1.0,0.0,1.0,0.0,0.0,5.0
1.0,26.88432968843452,0.1544080753758966,0.052532405740142576,0.12291173455496424,0.10304509298917142,1.0,0.0,1.0,0.0,0.0,5.0
1.0,25.76863744531819,0.033905463792354346,0.013129250606907996,0.019472749028361255,0.03170123174128818,6.0,53.0,0.0,0.0,0.0,5.0
1.0,25.79413038059214,0.07368447181520907,0.03088787292732816,0.03832866156373954,0.07983491782808878,6.0,53.0,0.0,0.0,0.0,5.0
1.0,28.48430388809151,0.7210132343801411,0.32813530134789726,1.2467699747919745,1.5058119099959861,0.0,0.0,0.0,0.0,0.0,7.0
1.0,28.45320334569444,0.27726761090772106,0.14653767517271388,0.07993574861319755,0.6850354368960975,0.0,0.0,0.0,1.0,0.0,5.0
1.0,28.38216830053648,0.3778564013474291,0.22364588231606006,0.11857012744400641,1.517765447192702,8.0,0.0,0.0,1.0,0.0,7.0
1.0,28.359183061645393,0.16563004503356274,0.04218276318610951,0.01302192963810935,0.19439643216169375,9.0,0.0,0.0,1.0,0.0,7.0
1.0,26.16592594233062,0.000735492786459701,0.00019312171439490495,5.822913340460917e-05,0.0020547837549322245,0.0,0.0,0.0,1.0,0.0,4.0
1.0,28.100549632326047,1.2543231150904544,0.5090855625207127,0.23753645251427066,4.76234707642328,16.0,6.0,0.0,0.0,0.0,7.0
1.0,28.123910848960985,1.3987324210135874,0.48202772744511396,0.44604606426120413,4.355189414689646,10.0,6.0,0.0,0.0,0.0,7.0
1.0,28.341801906499832,0.1454629526923997,0.11188007577494062,0.2785751579119788,1.4480804949423414,1.0,0.0,1.0,0.0,0.0,5.0
1.0,28.179859030692093,0.17989995140194814,0.1332466058922493,0.27661449491954937,1.0319065691145977,1.0,0.0,1.0,0.0,0.0,5.0
1.0,27.637013127914543,1.555701040681173,1.176443317555618,0.5245044502510922,0.6891179551165013,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.69387384191161,0.27550095819360176,0.264655624693013,0.34160641599072605,0.7651188605914815,14.0,51.0,0.0,0.0,0.0,5.0
1.0,28.808854236160993,0.6829531806428942,0.32279878930003,0.28118248747323793,2.442879700944217,49.0,0.0,1.0,0.0,0.0,5.0
1.0,28.703563176863472,0.42798637372006915,0.13272473543435284,0.1251721610030074,0.9165937287689511,49.0,0.0,1.0,0.0,0.0,8.0
1.0,26.1457281812353,0.0424728227783482,0.030892014761780894,0.024195854310740006,0.03764470302745519,2.0,0.0,0.0,0.0,0.0,4.0
1.0,26.088592108220222,0.04938048158445686,0.03428966254230565,0.026576190375576875,0.03877884182962957,2.0,0.0,0.0,0.0,0.0,5.0
1.0,27.895452473255993,-1.0245622034953568,-0.7523277227595266,-0.30354864941401427,5.347722501963916,49.0,0.0,0.0,0.0,0.0,6.0
1.0,27.6455057059295,0.06904783660318642,0.0512519130636738,0.019922858271539872,3.397942402330019,49.0,0.0,0.0,0.0,0.0,6.0
1.0,29.542233337171567,0.07738447985905342,0.05351546857293788,0.07130920010672055,2.3561605902851737,2.0,0.0,0.0,0.0,0.0,7.0
1.0,29.30388067602918,0.10481174008137156,0.07834371951165918,0.09712230999727595,1.2163167007989593,30.0,6.0,0.0,0.0,0.0,5.0
1.0,26.245442498602944,0.02269586491656702,0.00973457207362357,0.00856906761224405,0.06834384716645513,0.0,0.0,0.0,1.0,0.0,5.0
1.0,26.654284808708184,0.01798874389448999,0.009406773760543049,0.008741203728611292,0.11050370062811705,3.0,51.0,0.0,0.0,0.0,6.0
1.0,26.97448740646442,0.004893944589235128,0.00467300795045357,0.03359046476712179,1.356965410982619,32.0,0.0,0.0,0.0,1.0,7.0
1.0,26.911844079066274,0.02896658290209138,0.010486321776593883,0.045962855203185854,0.17434156224206498,32.0,0.0,1.0,0.0,0.0,7.0
1.0,27.603101978701314,0.11107383745506555,0.04796094534342472,0.2115989067944838,0.38062661877535064,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.847736047877632,0.1723438676656413,0.053066447892001295,0.024501780570236123,0.4140598748268307,0.0,0.0,0.0,0.0,0.0,6.0
1.0,27.7537076652429,0.08812288900521548,0.03442256449134724,0.014387042704566195,0.0754973313925279,8.0,0.0,0.0,1.0,0.0,6.0
1.0,28.036159504002867,0.13136428614982285,0.11564199163030188,0.29372467335731867,0.2804564566952615,17.0,0.0,0.0,1.0,0.0,5.0
1.0,27.485510833458488,0.01569296194559017,0.011436967945383004,0.012798847426491839,0.6521171598411074,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.241821504486236,0.0006519702530554685,0.00025626432515327976,0.0002272453737155278,0.15868390339140157,0.0,0.0,0.0,0.0,0.0,5.0
1.0,28.78355640494128,0.16488945954099926,0.08040645955932667,0.06448932550353988,0.5270357191733954,49.0,0.0,0.0,0.0,0.0,7.0
1.0,28.828047852081585,1.0807424816537963,0.9950891201045771,1.4217101610216547,6.01975834231306,49.0,0.0,0.0,0.0,0.0,7.0
1.0,27.159406589884995,0.5752622990234445,0.5258275234848804,0.6980558176491036,1.3699412235049868,0.0,0.0,0.0,1.0,0.0,4.0
1.0,28.18973935833332,0.28234088199228685,0.10233900621022653,0.09880455647044001,0.91290330009442,5.0,0.0,0.0,0.0,0.0,5.0
1.0,28.73872858443385,0.48623354999028,0.22680195941217635,0.20894867790207758,1.9324948994174986,12.0,0.0,0.0,1.0,0.0,9.0
1.0,27.219100717192408,0.02449534061288671,0.004458213725507596,0.017773131661556602,0.04949388281508827,2.0,0.0,1.0,1.0,1.0,5.0
1.0,27.225103405411364,0.00823564973493091,0.003957081151147468,0.005364868437152463,0.062055269194238066,2.0,0.0,1.0,0.0,0.0,9.0
1.0,27.32658887269139,0.03591031692126575,0.015118766047509983,0.013246565329308183,2.339824685525164,1.0,0.0,0.0,0.0,0.0,5.0
1.0,27.419052392989073,0.020436190032102078,0.00801376010654967,0.0035612192860295664,1.5835453526602892,0.0,0.0,0.0,0.0,0.0,4.0
1.0,28.29192399151025,0.584842279752328,0.23128877885879773,0.25640384401638155,0.7620130108012015,8.0,0.0,0.0,0.0,0.0,5.0
1.0,28.308043995846514,0.4000899190169915,0.17110586146036255,0.15473714506781316,0.8970898259889604,8.0,0.0,0.0,0.0,0.0,5.0
1.0,28.33652167829459,0.02831806749082624,0.010173476289683866,0.010341281910384484,1.8049352831509964,2.0,0.0,0.0,1.0,0.0,5.0
1.0,27.840301009303584,0.08268466198993334,0.026572414674836353,0.02548390266092167,0.5621373763073777,1.0,0.0,0.0,0.0,0.0,5.0
1.0,26.185414022089294,0.01507016431391925,0.013327830278718832,0.058008639074326455,0.10500207867106578,7.0,0.0,0.0,0.0,0.0,5.0
1.0,26.025913812854895,0.012377719850168806,0.01004879248154397,0.04960157747229958,0.05435169519443018,6.0,0.0,0.0,0.0,0.0,5.0
1.0,28.6535403866194,-4.729050722550996,-0.9307398612738425,-0.6447813336324738,3.192841387909288,7.0,0.0,0.0,0.0,0.0,5.0
1.0,28.394458992103928,-6.177425615684632,-1.479621428012733,-1.706242841656158,4.098987749391601,7.0,0.0,0.0,0.0,0.0,5.0
1.0,28.416150216503063,0.1384588415478014,0.07109604227135913,0.09687310378661709,0.47175013659864634,14.0,51.0,0.0,1.0,0.0,5.0
1.0,28.478643209460788,0.1310323753569301,0.0770758188178572,0.10903042190684974,0.42382169376423606,14.0,51.0,0.0,1.0,0.0,5.0
1.0,26.318449224094266,0.0761928498536329,0.040418863931383955,0.04430853767286935,0.13720328769507398,0.0,72.0,0.0,1.0,0.0,4.0
1.0,26.398775715176953,0.030196785189940647,0.009657848741442323,0.0036452654441717237,0.06641672815039779,0.0,72.0,0.0,1.0,0.0,4.0
1.0,28.104207175865582,0.0960833208339583,0.03385534169471595,0.022222270403406602,0.28704602283800346,0.0,0.0,0.0,1.0,0.0,5.0
1.0,28.12033092573176,0.2740243195742915,0.1355838659856849,0.1258365166705199,1.578330769335288,0.0,0.0,0.0,1.0,0.0,5.0
1.0,27.776592239247766,0.013678080679266411,0.006892234529124429,0.005880134665538287,1.119838226797626,0.0,68.0,0.0,0.0,0.0,4.0
1.0,27.69409919614124,0.02643381166744432,0.005453728492750243,0.005154557537717098,0.8872620135531265,0.0,68.0,0.0,0.0,0.0,4.0
1.0,26.850141571257485,0.2367363658150194,0.062250143287308865,0.05564483411766136,0.23936018986637658,19.0,0.0,1.0,0.0,0.0,5.0
1.0,26.910210815185895,0.018086782854306697,0.014395530249310626,0.07895122642722417,0.1934703130325219,3.0,51.0,0.0,0.0,0.0,5.0
1.0,27.997890915277328,0.0005946394627006055,0.0004625927058297468,0.0027275635566687538,0.644615626953115,3.0,0.0,0.0,0.0,0.0,5.0
1.0,27.34036663023026,0.047571587424336835,0.006334295267327124,0.00815730765292494,0.2924478729393637,0.0,0.0,0.0,0.0,0.0,5.0
1.0,27.219820591720847,0.0831719371895014,0.03606917134954047,0.08570514308953746,0.19280088255096164,0.0,0.0,0.0,0.0,0.0,5.0
1.0,24.5018498065593,0.0025837429830189488,0.0012819303489344364,0.0007583388220170034,0.1175772186729371,7.0,0.0,0.0,0.0,0.0,5.0
1.0,24.47690487445717,0.008230026506488393,0.004890742049505147,0.0025395740136596057,0.12765204402393612,6.0,0.0,0.0,0.0,0.0,5.0
1.0,27.98172024017019,2.2489730293767605,0.01594646425532068,0.042427102213503036,0.28532762149349505,6.0,0.0,0.0,0.0,0.0,8.0
1.0,29.51996930243433,-1.866201139865375,0.5495423276970973,1.6364438794345337,0.8086771312988199,34.0,0.0,1.0,0.0,0.0,5.0
1.0,25.882154455603843,0.009703284617160777,0.00387091668358975,0.002720160625858041,0.02708951093916687,49.0,0.0,0.0,1.0,0.0,7.0
1.0,32.91544744723715,132.51976699198423,90.36291416320176,98.27209284470253,492.4292248640976,15.0,0.0,1.0,0.0,0.0,6.0
1.0,33.293891314211436,35.27345864361778,21.22803347997682,29.98658303262212,647.928760753951,9.0,0.0,0.0,0.0,0.0,9.0
